user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ana{d}600paqadi  is  ana I .
What is the lemma of  ša₂ ?
 An example sentence using this word is  Ašu₂ ša₂ .
"
assistant,ša
user," Your response is incorrect. The lemma of  ana{d}600paqadi  is  ana I .
What is the lemma of  u₃ ?
 An example sentence using this word is  ahulap attuu₂a šutanuhu u₃ .
"
assistant,u
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₃(u₂)  is  u I .
What is the lemma of  u ?
 An example sentence using this word is  {d}30 ina ANe u KIti₃ tašeʾi gimri .
"
assistant,u
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₃(u₂)  is  u I .
What is the lemma of  u₂ ?
 An example sentence using this word is  pa₂niu₂tim [MASK] [MASK] u₂ .
"
assistant,u
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₃(u₂)  is  u I .
What is the lemma of  u₃(u₂) ?
 An example sentence using this word is  [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ina qabal [MASK] [MASK] ša₂ šarbu u₃(u₂) ṣeetu₄ .
"
assistant,u
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₃(u₂)  is  u I .
What is the lemma of  mataate ?
 An example sentence using this word is  kima daaani mataate šutešir .
"
assistant,mata
user," Your response is incorrect. The lemma of  mataatim  is  mātu I .
What is the lemma of  maata ?
 An example sentence using this word is  bita epeša₂ URU epeša₂ maata ana ašriša₂ turru .
"
assistant,maātu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  mataatim  is  mātu I .
What is the lemma of  KURtu ?
 An example sentence using this word is  ekal KURtu .
"
assistant,KUR
user," Your response is incorrect. The lemma of  mataatim  is  mātu I .
What is the lemma of  KURa ?
 An example sentence using this word is  HUL A₂MEŠ GIŠKIMMEŠ HULMEŠ NU DU₁₀MEŠ ša₂ ina E₂.GALMU u KURa .
"
assistant,KUR
user," Your response is incorrect. The lemma of  mataatim  is  mātu I .
What is the lemma of  KURti ?
 An example sentence using this word is  GU₃ luša₂buu₂ ina KURti .
"
assistant,KUR
user,"What is the lemma of  šarriim ?
 An example sentence using this word is  ana šarriim kiaam .
"
assistant,šarru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  LUGALMEŠšu₂  is  šarru I .
What is the lemma of  BARA₂ ?
 An example sentence using this word is  BARA₂ KUR EŠ₃.GAL .
"
assistant,BARA
user," Your response is incorrect. The lemma of  LUGALMEŠšu₂  is  šarru I .
What is the lemma of  LUGAL.LA ?
 An example sentence using this word is  bunaanni LUGAL.LA eli tene₂šeetu₄ [MASK] ša₂lummatu₄ .
"
assistant,LUGAL
user," Your response is incorrect. The lemma of  LUGALMEŠšu₂  is  šarru I .
What is the lemma of  LUGALMEŠšinaama ?
"
assistant,LUGAL
user," Your response is incorrect. The lemma of  LUGALMEŠšu₂  is  šarru I .
What is the lemma of  LUGALMEŠšu₂ ?
 An example sentence using this word is  DIŠ ina {iti}ŠU [MASK] UŠ₂ma GARun LUGAL ana LUGALMEŠšu₂ .
"
assistant,šarru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  LUGALMEŠšu₂  is  šarru I .
What is the lemma of  {lu₂}DUMU ?
 An example sentence using this word is  ša₂ tikip saantakku alla {lu₂}DUMU [MASK] u .
"
assistant,DUMU
user," Your response is incorrect. The lemma of  marukunuma  is  māru I .
What is the lemma of  A.MEŠ ?
 An example sentence using this word is  A.MEŠ KI.LAM imbuu₂ma .
"
assistant,A.MEŠ
user," Your response is incorrect. The lemma of  marukunuma  is  māru I .
What is the lemma of  maraam ?
 An example sentence using this word is  u₃ maraam ša ina E₂ A.BA .
"
assistant,mārû
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  marukunuma  is  māru I .
What is the lemma of  DUMUia ?
 An example sentence using this word is  ana tamarti {m}{d}MUŠ₃MUKAM{+eš} DUMUia ultu [MASK] SA₉ .
"
assistant,DUMU
user," Your response is incorrect. The lemma of  marukunuma  is  māru I .
What is the lemma of  DUMU.A.NI ?
 An example sentence using this word is  IM {m}nidintu₄{d}60 qat₃ {m}60UMUNšu₂nu DUMU.A.NI {lu₂}ŠU₂ UNUG{ki} .
"
assistant,DUMU
user," Your response is incorrect. The lemma of  marukunuma  is  māru I .
What is the lemma of  IGI.NU.TUKU ?
 An example sentence using this word is  BE MUNUS IGI.NU.TUKU U₃.TU KUR E₂ LU₂ NU SI.SA₂ .
"
assistant,IGI
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  IGI.NU.TUKU  is  lā I .
What is the lemma of  BA.RA ?
 An example sentence using this word is  BE MUNUS U₃.TUma GEŠTUG 15šu₂ BA.RA BUR₃at SAG.KALMEŠ ERIN₂MU ŠUBMEŠ .
"
assistant,BA
user," Your response is incorrect. The lemma of  IGI.NU.TUKU  is  lā I .
What is the lemma of  NU.ŠE.GA ?
"
assistant,NU.ŠE.GA
user," Your response is incorrect. The lemma of  IGI.NU.TUKU  is  lā I .
What is the lemma of  la ?
 An example sentence using this word is  DIŠ [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ana LUGAL LUGALME GAMMEšu₂ la haassu AŠ.TE DABbat .
"
assistant,la
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  IGI.NU.TUKU  is  lā I .
What is the lemma of  la(LU) ?
 An example sentence using this word is  panišu₂ la(LU) u₂sahhara .
"
assistant,la
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  IGI.NU.TUKU  is  lā I .
What is the lemma of  šakna ?
 An example sentence using this word is  U₄.UL.DU₃.A u šuut pii ša₂ BE izbu SAG.DUMEšu₂ šakna .
"
assistant,šaknu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  GAR.ME  is  šakānu I .
What is the lemma of  luuškun ?
 An example sentence using this word is  [MASK] luuškun .
"
assistant,luškun
user," Your response is incorrect. The lemma of  GAR.ME  is  šakānu I .
What is the lemma of  išša₂kin₂ ?
 An example sentence using this word is  šalimtu₄ [MASK] piia išša₂kin₂ .
"
assistant,iššaknu
user," Your response is incorrect. The lemma of  GAR.ME  is  šakānu I .
What is the lemma of  GARMEŠu₂ ?
 An example sentence using this word is  [MASK] EN ERIN₂MEŠ mal₂ KIšu₂ GARMEŠu₂ .
"
assistant,GARMEŠ
user," Your response is incorrect. The lemma of  GAR.ME  is  šakānu I .
What is the lemma of  išakkanu ?
 An example sentence using this word is  [MASK] išakkanu .
"
assistant,išakkanu
user,"What is the lemma of  lib₃baša₂ ?
 An example sentence using this word is  [MASK] lib₃baša₂ .
"
assistant,libbāšu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ŠA₃su₂  is  libbu I .
What is the lemma of  ŠA₃ia ?
 An example sentence using this word is  kipdu ša ŠA₃ia liballuu kipde lib₃bikunu .
"
assistant,libbu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ŠA₃su₂  is  libbu I .
What is the lemma of  ŠA₃kunu ?
 An example sentence using this word is  ŠA₃kunu aqlu NI₂kunu .
"
assistant,libbu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ŠA₃su₂  is  libbu I .
What is the lemma of  lib₃bušu₂nu ?
 An example sentence using this word is  [MASK] lib₃bušu₂nu KA₂ .
"
assistant,libbu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ŠA₃su₂  is  libbu I .
What is the lemma of  ŠA₃šu₃ ?
 An example sentence using this word is  DIŠ ina ŠA₃šu₃ MULMEŠ .
"
assistant,libbu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ŠA₃su₂  is  libbu I .
What is the lemma of  DIGIRRA ?
 An example sentence using this word is  SAG.HUL.HA.ZA DABsu DABsu ŠU DIGIRRA .
"
assistant,DIGIR
user," Your response is incorrect. The lemma of  DINGIRu₂utka  is  ilu I .
What is the lemma of  DIGIRMEŠ ?
 An example sentence using this word is  [MASK] DIGIRMEŠ lemnutu₂ .
"
assistant,DIGIR
user," Your response is incorrect. The lemma of  DINGIRu₂utka  is  ilu I .
What is the lemma of  DINGIRu₂a ?
 An example sentence using this word is  šimtu₄ ina saraat [MASK] [MASK] [MASK] [MASK] DINGIRMEŠu₂ka daan DINGIRu₂a DINGIRka iheeppe .
"
assistant,DINGIR
user," Your response is incorrect. The lemma of  DINGIRu₂utka  is  ilu I .
What is the lemma of  DINGIRni ?
 An example sentence using this word is  KURti arrati ina DINGIRni .
"
assistant,DINGIR
user," Your response is incorrect. The lemma of  DINGIRu₂utka  is  ilu I .
What is the lemma of  DINGIRi₁₄ ?
 An example sentence using this word is  EN₂ DINGIRi₁₄ NU ZU u EN₂ DINGIRi₁₄ beli₂ ŠIDnu ana IGI KEŠ₂ ša₂ {d}beletEDIN GUBma .
"
assistant,DINGIR
user," Your response is incorrect. The lemma of  DINGIRu₂utka  is  ilu I .
What is the lemma of  UDmi ?
 An example sentence using this word is  UDmi SAG.DUsu LAL₂ma .
"
assistant,UD
user," Your response is incorrect. The lemma of  U₄šu₂  is  ūmu I .
What is the lemma of  U₄ME ?
 An example sentence using this word is  ITIMEŠ ina [MASK] tukal [MASK] [MASK] U₄ME kinuti .
"
assistant,U₄ME
user," Your response is incorrect. The lemma of  U₄šu₂  is  ūmu I .
What is the lemma of  u₄mišu₂ ?
 An example sentence using this word is  [MASK] BE ZE₂ GID₂.DA u₄mišu₂ lib₃bišu₂ .
"
assistant,u₄miš
user," Your response is incorrect. The lemma of  U₄šu₂  is  ūmu I .
What is the lemma of  U₄MEšu₂ ?
 An example sentence using this word is  GIR₃šu₂ imaššar ŠU mišitti U₄MEšu₂ GID₂ME .
"
assistant,U₄ME
user," Your response is incorrect. The lemma of  U₄šu₂  is  ūmu I .
What is the lemma of  UD.7.KAM@v ?
 An example sentence using this word is  {iti}ŠU UD.7.KAM@v MU.16.KAM@v .
"
assistant,UD
user," Your response is incorrect. The lemma of  U₄šu₂  is  ūmu I .
What is the lemma of  kima ?
 An example sentence using this word is  matima išid ANe kima [MASK] ṣarip luu .
"
assistant,kima
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  kiima  is  kīma I .
What is the lemma of  kima(GIŠ) ?
 An example sentence using this word is  ša kima(GIŠ) {d}UTUši u₂nammar kal kibraatu .
"
assistant,kīma
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  kiima  is  kīma I .
What is the lemma of  GIMma ?
 An example sentence using this word is  GIMma SUMUNšu₂ ša₃ṭirma IGI.KAR₂ .
"
assistant,GIM
user," Your response is incorrect. The lemma of  kiima  is  kīma I .
What is the lemma of  kiima ?
 An example sentence using this word is  [MASK] [MASK] kiima .
"
assistant,kīma
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  kiima  is  kīma I .
What is the lemma of  GIM ?
 An example sentence using this word is  ina E₂.GAL [MASK] GIM MUŠ kanin NUN ina .
"
assistant,GIM
user,"What is the lemma of  beli₂ša ?
 An example sentence using this word is  [MASK] beli₂ša luteer [MASK] u₃ [MASK] anna .
"
assistant,beli
user," Your response is incorrect. The lemma of  {m}ENKURua  is  bēlu I .
What is the lemma of  be₂li ?
 An example sentence using this word is  šuumma be₂li ata .
"
assistant,bēlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {m}ENKURua  is  bēlu I .
What is the lemma of  beelni ?
 An example sentence using this word is  beelni elišu .
"
assistant,bēlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {m}ENKURua  is  bēlu I .
What is the lemma of  beli₂šu₂ ?
 An example sentence using this word is  ana LUGAL beli₂šu₂ .
"
assistant,bēlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {m}ENKURua  is  bēlu I .
What is the lemma of  ENkunu ?
 An example sentence using this word is  {d}enlil₂ ENkunu .
"
assistant,bēlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {m}ENKURua  is  bēlu I .
What is the lemma of  NU.AL.TIL ?
 An example sentence using this word is  NU.AL.TIL KA₂.DINGIRMEŠ [MASK] DUB.SAR .
"
assistant,NU.AL.TIL
user," Your response is incorrect. The lemma of  NU.AL.TIL  is  ul I .
What is the lemma of  u₃ul ?
 An example sentence using this word is  [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ataadlaah i bitisirute i bitim u₃ul u₃šaab .
"
assistant,ul
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  NU.AL.TIL  is  ul I .
What is the lemma of  ul ?
 An example sentence using this word is  apil rugum₂maa ul iši ul iturruma .
"
assistant,ul
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  NU.AL.TIL  is  ul I .
What is the lemma of  NU.MU.UN.TEŠ₂ ?
 An example sentence using this word is  NIR.GAL₂ZU NU.MU.UN.TEŠ₂ {d}EN.KI u {d}asarlu₂hi .
"
assistant,NU.MU.UN.TEŠ
user," Your response is incorrect. The lemma of  NU.AL.TIL  is  ul I .
What is the lemma of  u₂ul ?
 An example sentence using this word is  u₂ul ibaašši .
"
assistant,ul
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  NU.AL.TIL  is  ul I .
What is the lemma of  panikama ?
 An example sentence using this word is  alik panikama u₂šamqata .
"
assistant,paniku
user," Your response is incorrect. The lemma of  panikunuma  is  pānu I .
What is the lemma of  IGIMU ?
 An example sentence using this word is  [MASK] UNMEŠšu₂ SILIMMEŠ ina IGIMU [MASK] ZIma .
"
assistant,IGIM
user," Your response is incorrect. The lemma of  panikunuma  is  pānu I .
What is the lemma of  IGIia₅ ?
 An example sentence using this word is  {d}ištar belet KUR.KUR DUak ina IGIia₅ .
"
assistant,IGI
user," Your response is incorrect. The lemma of  panikunuma  is  pānu I .
What is the lemma of  IGIšu₂numa ?
 An example sentence using this word is  A kima A [MASK] IGIšu₂numa GIM A idri ṭeemšu₂nu .
"
assistant,IGI
user," Your response is incorrect. The lemma of  panikunuma  is  pānu I .
What is the lemma of  panuum ?
 An example sentence using this word is  panuum gamiir .
"
assistant,pānu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  panikunuma  is  pānu I .
What is the lemma of  u₂šaabši ?
 An example sentence using this word is  u₂šaabši ana malikuu₂tu {d}+AGNIG₂.DUURU₃ muṭiib lib₃bišu rubuu₂ paliihšu binutu .
"
assistant,šaabšu
user," Your response is incorrect. The lemma of  ibaši  is  bašû I .
What is the lemma of  ibaaš₂šu₂ ?
 An example sentence using this word is  [MASK] [MASK] [MASK] šum₃šu₂nu ina ANe u KIti₃ ul ibaaš₂šu₂ .
"
assistant,ibašu
user," Your response is incorrect. The lemma of  ibaši  is  bašû I .
What is the lemma of  ibbaaššu₂ ?
 An example sentence using this word is  DIŠ [MASK] ibbaaššu₂ šuu .
"
assistant,ibašu
user," Your response is incorrect. The lemma of  ibaši  is  bašû I .
What is the lemma of  bašu₂u₂ ?
 An example sentence using this word is  upša₂šee ša₂ ina zuumrišu₂ bašu₂u₂ ina SUšu₂ .
"
assistant,bašu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ibaši  is  bašû I .
What is the lemma of  ibaši₂ ?
"
assistant,ibašu
user,"What is the lemma of  amurra ?
 An example sentence using this word is  abakki ina ZIia la amurra dumuqša₂ .
"
assistant,amurru
user," Your response is incorrect. The lemma of  IGIri  is  amāru I .
What is the lemma of  IGIri ?
 An example sentence using this word is  UNMEŠ KUR IGI.BARMEŠa IGIru₃ IGIri .
"
assistant,amāru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  IGIri  is  amāru I .
What is the lemma of  IGI.DU₈MEŠma ?
 An example sentence using this word is  MULMEŠšu₂ AN.TA NU IGI.DU₈MEŠma KITA IGI.DU₈MEŠ LUGAL .
"
assistant,IGI.DU₈MEŠ
user," Your response is incorrect. The lemma of  IGIri  is  amāru I .
What is the lemma of  TI ?
 An example sentence using this word is  [MASK] TI .
"
assistant,TI
user," Your response is incorrect. The lemma of  IGIri  is  amāru I .
What is the lemma of  imuru ?
 An example sentence using this word is  [MASK] imuru .
"
assistant,amāru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  IGIri  is  amāru I .
What is the lemma of  nakirišu₂ ?
 An example sentence using this word is  [MASK] [MASK] kimtišu₂ ana [MASK] nakirišu₂ .
"
assistant,nakru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  KUR₂.MEŠ  is  nakru I .
What is the lemma of  nakartu₄ ?
 An example sentence using this word is  [MASK] KUR nakartu₄ ša [MASK] [MASK] idušu₂ [MASK] LUGALMEŠ ana .
"
assistant,nakartu
user," Your response is incorrect. The lemma of  KUR₂.MEŠ  is  nakru I .
What is the lemma of  {lu₂}KUR₂kunu ?
"
assistant,KUR
user," Your response is incorrect. The lemma of  KUR₂.MEŠ  is  nakru I .
What is the lemma of  naakraam ?
 An example sentence using this word is  beel immeriim naakraam idariisma .
"
assistant,nakru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  KUR₂.MEŠ  is  nakru I .
What is the lemma of  KUR₂ma ?
 An example sentence using this word is  DIŠ [MASK] [MASK] [MASK] [MASK] ZIut KUR₂ma [MASK] ZAH₂ .
"
assistant,KUR
user," Your response is incorrect. The lemma of  KUR₂.MEŠ  is  nakru I .
What is the lemma of  amilušu₂ ?
 An example sentence using this word is  muʾira [MASK] SUKKAL ṣiiru amilušu₂ kinutu ninu .
"
assistant,amilu
user," Your response is incorrect. The lemma of  amelitu₂  is  awīlu I .
What is the lemma of  ameli₃ ?
 An example sentence using this word is  ina ŠUša₂ KU₃ti iin ameli₃ ina labatiša₂ .
"
assistant,awīlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  amelitu₂  is  awīlu I .
What is the lemma of  ame₂lu ?
 An example sentence using this word is  [MASK] [MASK] ame₂lu .
"
assistant,awīlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  amelitu₂  is  awīlu I .
What is the lemma of  LU₂.U₁₉.LU ?
 An example sentence using this word is  I₃.UDU ELLAG₂ GU₄ ina+kalli gulgul LU₂.U₁₉.LU .
"
assistant,awīlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  amelitu₂  is  awīlu I .
What is the lemma of  awiluu₂ ?
 An example sentence using this word is  u₂ 3 awiluu₂ .
"
assistant,awīlu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  amelitu₂  is  awīlu I .
What is the lemma of  luu ?
 An example sentence using this word is  [MASK] [MASK] [MASK] luu .
"
assistant,lu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  lu₂u₂  is  lū I .
What is the lemma of  lu ?
 An example sentence using this word is  lu ša₂ I₃.UDU lu ša₂ DU₈.LAL₃ lu .
"
assistant,lu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  lu₂u₂  is  lū I .
What is the lemma of  luu₂ ?
 An example sentence using this word is  luu₂ ešqu .
"
assistant,lū
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  lu₂u₂  is  lū I .
What is the lemma of  lu₂u₂ ?
 An example sentence using this word is  lu₂u₂ tiidu .
"
assistant,lū
user,"What is the lemma of  NINDA.KASKAL ?
 An example sentence using this word is  ZI₃ MUNU₅ NINDA.KASKAL SUMšu₂ .
"
assistant,NINDA
user," Your response is incorrect. The lemma of  ṣiditu₄  is  ṣidītu I .
What is the lemma of  ṣidiissu ?
 An example sentence using this word is  [MASK] ṣidiissu gamrat .
"
assistant,ṣidītu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ṣiditu₄  is  ṣidītu I .
What is the lemma of  ṣiditu₄ ?
 An example sentence using this word is  ana ṣiditu₄ ana ṣibutu ša₂ LUGAL .
"
assistant,ṣidītu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ṣiditu₄  is  ṣidītu I .
What is the lemma of  ti-iz-qá-rum ?
 An example sentence using this word is  UGULA ṣíl-lí-iš₈-tár DUMU ti-iz-qá-rum .
"
assistant,ti-iz-qá-rum
user," Your response is incorrect. The lemma of  ti-iz-qá-rum  is  Tizqarum .
What is the lemma of  {d}GIŠ.BAR ?
 An example sentence using this word is  [MASK] {d}GIŠ.BAR .
"
assistant,GIŠ.BAR
user," Your response is incorrect. The lemma of  {d}gira₂  is  gīru I .
What is the lemma of  {d}gira₃ ?
 An example sentence using this word is  [MASK] [MASK] galtiiš [MASK] {d}gira₃ .
"
assistant,gīru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {d}gira₂  is  gīru I .
What is the lemma of  {d}BIL.GI ?
 An example sentence using this word is  {d}BIL.GI ša₂quu [MASK] zikaru qarradu .
"
assistant,BIL.GI
user," Your response is incorrect. The lemma of  {d}gira₂  is  gīru I .
What is the lemma of  {d}girra ?
 An example sentence using this word is  EN₂ {d}girra DUB .
"
assistant,gīru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {d}gira₂  is  gīru I .
What is the lemma of  {d}gira₂ ?
 An example sentence using this word is  [MASK] {d}gira₂ qulišinati .
"
assistant,gīru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  {d}gira₂  is  gīru I .
What is the lemma of  i-ba-al-pí-AN ?
 An example sentence using this word is  na i-ba-al-pí-AN ki-a-am aṣ-ba-at um-ma a-na-ku-ma iš-tu pa-na ma-ti-ma .
"
assistant,i-ba-al-pí-AN
user," Your response is incorrect. The lemma of  al-pí-AN  is  Ibal-pi-El .
What is the lemma of  i-ba-al-AN ?
 An example sentence using this word is  la ka-an-ka-tim na-ši i-ia-at-tim-ma ṭup-pa-ti-ia i-ba-al-AN ka-ni-ik .
"
assistant,Ibal-El
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  al-pí-AN  is  Ibal-pi-El .
What is the lemma of  i ?
 An example sentence using this word is  an-ni-tam it-ti i da-ab-bu ù la na-ti .
"
assistant,i
user," Your response is incorrect. The lemma of  al-pí-AN  is  Ibal-pi-El .
What is the lemma of  al-pí-AN ?
 An example sentence using this word is  ṣí-šu i-ku-lu LÚ al-pí-AN ìš-me-e-ma mu-uš-te-er-tam-ma .
"
assistant,Ibal-pi-El
user,"What is the lemma of  {kuš}šalṭu ?
 An example sentence using this word is  ša₂ {kuš}šalṭu [MASK] AN.BAR u₃ [MASK] MA.NA KU₃.BABBAR .
"
assistant,šalṭu
user," Your response is incorrect. The lemma of  {kuš}šalṭu  is  šalṭu III .
What is the lemma of  dehuu₂ ?
 An example sentence using this word is  [MASK] [MASK] dehuu₂ .
"
assistant,dehū
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  dehuu₂  is  dehû I .
What is the lemma of  nadirma ?
 An example sentence using this word is  DIŠ UGA{mušen} {hepi₂}šitasišu₂ nadirma ina URU kaaaan .
"
assistant,nadīru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  innamdaru  is  nadāru I .
What is the lemma of  innamdaru ?
 An example sentence using this word is  ina {iti}SIG₄ [MASK] [MASK] innamdaru .
"
assistant,nadāru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  innamdaru  is  nadāru I .
What is the lemma of  innaadrama ?
 An example sentence using this word is  DIŠ {d}NIN.NINNA₂{mušen} innaadrama magal URU šuu₂ .
"
assistant,nadāru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  innamdaru  is  nadāru I .
What is the lemma of  innadir ?
 An example sentence using this word is  AM ina IGI KA₂.GAL innadir .
"
assistant,nadāru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  innamdaru  is  nadāru I .
What is the lemma of  innamdar ?
 An example sentence using this word is  DIŠ LUGAL U₄ TI.LA urrak liiʾbu ina KUR GAL₂ma ŠUBti₃ ERIN₂ GAL LUGAL innamdar [MASK] LUGAL U₄ TIšu₂ KI DIGIRMEŠ TILMEŠ KURsu BALsu .
"
assistant,nadāru
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  innamdaru  is  nadāru I .
What is the lemma of  munarriṭaat ?
 An example sentence using this word is  muribbat ANe munarriṭaat KIti₃ .
"
assistant,narru
user," Your response is incorrect. The lemma of  u₂narraṭu  is  narāṭu I .
What is the lemma of  u₂narraṭ ?
 An example sentence using this word is  ANe u₂raab erṣetu₄ u₂narraṭ tanadatuua .
"
assistant,narāṭu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₂narraṭu  is  narāṭu I .
What is the lemma of  inruuṭ ?
 An example sentence using this word is  [MASK] ANu₂ irubu KIti₃ inruuṭ .
"
assistant,narāṭu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₂narraṭu  is  narāṭu I .
What is the lemma of  naraṭu₃ ?
 An example sentence using this word is  [MASK] naraṭu₃ .
"
assistant,narāṭu
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  u₂narraṭu  is  narāṭu I .
What is the lemma of  naarṭu ?
 An example sentence using this word is  hursaanu naarṭu .
"
assistant,narāṭu
user,"What is the lemma of  {m}nadnaa ?
 An example sentence using this word is  A {m}nadnaa IGIir .
"
assistant,nadānu
user," Your response is incorrect. The lemma of  {m}nadnaa  is  Nadnaya I .
What is the lemma of  {m}{d}UTUŠEŠMU ?
 An example sentence using this word is  [MASK] [MASK] {m}{d}UTUŠEŠMU .
"
assistant,UTUŠEŠMU
user," Your response is incorrect. The lemma of  {m}{d}UTUŠEŠMU  is  Šamaš-ahu-iddina I .
What is the lemma of  burruqu ?
 An example sentence using this word is  zaarriqa burruqu .
"
assistant,burruqu
